0.01081081081, 4462.212901
1.016216216, 4563.953496
1.972972973, 6356.763423
2.962162162, 12295.15102
3.967567568, 24958.51321
4.940540541, 47808.04592
5.897297297, 92459.91358
6.870270270, 191328.0928
7.794594595, 239610.9489
8.783783784, 247438.7938
9.772972973, 250635.8418
